term	class	state	senator	senator_name	rowvalChk
43	II	KS	C000952	Robert Crozier	1
43	II	KS	H000307	James madison Harvey	1
43	III	KS	I000012	John james Ingalls	1
43	II	KY	S000894	John white Stevenson	1
43	III	KY	M000385	Thomas clay Mccreery	1
43	II	LA	W000303	Joseph rodman West	1
43	I	MA	S001068	Charles Sumner	1
43	I	MA	W000174	William barrett Washburn	1
43	II	MA	B000674	George sewel Boutwell	1
43	I	MD	H000118	William thomas Hamilton	1
43	III	MD	D000242	George robertson Dennis	1
43	I	ME	H000121	Hannibal Hamlin	1
43	II	ME	M000970	Lot myrick Morrill	1
43	I	MI	C000299	Zachariah Chandler	1
43	II	MI	F000095	Thomas white Ferry	1
43	I	MN	R000026	Alexander Ramsey	1
43	II	MN	W000629	William Windom	1
43	I	MO	S000151	Carl Schurz	1
43	III	MO	B000595	Lewis vital Bogy	1
43	I	MS	A000172	Adelbert Ames	1
43	I	MS	P000172	Henry roberts Pease	1
43	II	MS	A000079	James lusk Alcorn	1
43	II	NC	R000062	Matt whitaker Ransom	1
43	III	NC	M000659	Augustus summerfield Merrimon	1
43	I	NE	T000286	Thomas weston Tipton	1
43	II	NE	H000648	Phineas warren Hitchcock	1
43	II	NH	C000852	Aaron harrison Cragin	1
43	III	NH	W000009	Bainbridge Wadleigh	1
43	I	NJ	S000939	John potter Stockton	1
43	II	NJ	F000369	Frederick theodore Frelinghuysen	1
43	I	NV	S000922	William morris Stewart	1
43	III	NV	J000237	John percival Jones	1
43	I	NY	F000077	Reuben eaton Fenton	1
43	III	NY	C000681	Roscoe Conkling	1
43	I	OH	T000251	Allen granberry Thurman	1
43	III	OH	S000346	John Sherman	1
43	II	OR	K000074	James kerr Kelly	1
43	III	OR	M000818	John hipple Mitchell	1
43	I	PA	S000177	John Scott	1
43	III	PA	C000068	Simon Cameron	1
43	I	RI	S000747	William Sprague	1
43	II	RI	A000262	Henry bowen Anthony	1
43	II	SC	R000327	Thomas james Robertson	1
43	III	SC	P000123	John james Patterson	1
43	I	TN	B000963	William gannaway Brownlow	1
43	II	TN	C000751	Henry Cooper	1
43	I	TX	F000186	James winright Flanagan	1
43	II	TX	H000115	Morgan calvin Hamilton	1
43	I	VA	L000285	John francis Lewis	1
43	II	VA	J000191	John warfield Johnston	1
43	I	VT	E000056	George franklin Edmunds	1
43	III	VT	M000969	Justin smith Morrill	1
43	III	WI	H000856	Timothy otis Howe	1
43	I	WI	C000171	Matthew hale Carpenter	1
43	I	WV	B000638	Arthur inghram Boreman	1
43	II	WV	D000103	Henry gassaway Davis	1
44	II	AL	G000266	George Goldthwaite	1
44	III	AL	S000723	George eliphaz Spencer	1
44	II	AR	C000498	Powell Clayton	1
44	III	AR	D000441	Stephen wallace Dorsey	1
44	I	CA	B000630	Newton Booth	1
44	III	CA	S000065	Aaron augustus Sargent	1
44	II	CO	T000116	Henry moore Teller	1
44	III	CO	C000271	Jerome bunty Chaffee	1
44	I	CT	E000028	William wallace Eaton	1
44	III	CT	B000166	William henry Barnum	1
44	III	CT	E000185	James edward English	1
44	III	CT	F000094	Orris sanford Ferry	1
44	I	DE	B000253	Thomas francis, sr. Bayard	1
44	II	DE	S000072	Eli Saulsbury	1
44	I	FL	J000214	Charles william Jones	1
44	III	FL	C000701	Simon barclay Conover	1
44	II	GA	N000160	Thomas manson Norwood	1
44	III	GA	G000313	John brown Gordon	1
44	III	IA	A000160	William boyd Allison	1
44	II	IA	W000759	George grover Wright	1
44	II	IL	L000403	John alexander Logan	1
44	III	IL	O000048	Richard james Oglesby	1
44	I	IN	M000412	Joseph ewing Mcdonald	1
44	III	IN	M001020	Oliver hazard perry throck Morton	1
44	II	KS	H000307	James madison Harvey	1
44	III	KS	I000012	John james Ingalls	1
44	II	KY	S000894	John white Stevenson	1
44	III	KY	M000385	Thomas clay Mccreery	1
44	II	LA	W000303	Joseph rodman West	1
44	III	LA	E000229	James biddle Eustis	1
44	I	MA	D000148	Henry laurens Dawes	1
44	II	MA	B000674	George sewel Boutwell	1
44	I	MD	W000435	William pinkney Whyte	1
44	III	MD	D000242	George robertson Dennis	1
44	I	ME	H000121	Hannibal Hamlin	1
44	II	ME	B000519	James gillespie Blaine	1
44	II	ME	M000970	Lot myrick Morrill	1
44	I	MI	C000379	Isaac peckham Christiancy	1
44	II	MI	F000095	Thomas white Ferry	1
44	I	MN	M000570	Samuel james renwick Mcmillan	1
44	II	MN	W000629	William Windom	1
44	I	MO	C000576	Francis marion Cockrell	1
44	III	MO	B000595	Lewis vital Bogy	1
44	I	MS	B000968	Blanche kelso Bruce	1
44	II	MS	A000079	James lusk Alcorn	1
44	II	NC	R000062	Matt whitaker Ransom	1
44	III	NC	M000659	Augustus summerfield Merrimon	1
44	I	NE	P000010	Algernon sidney Paddock	1
44	II	NE	H000648	Phineas warren Hitchcock	1
44	II	NH	C000852	Aaron harrison Cragin	1
44	III	NH	W000009	Bainbridge Wadleigh	1
44	I	NJ	R000050	Theodore fitz Randolph	1
44	II	NJ	F000369	Frederick theodore Frelinghuysen	1
44	I	NV	S000292	William Sharon	1
44	III	NV	J000237	John percival Jones	1
44	I	NY	K000133	Francis Kernan	1
44	III	NY	C000681	Roscoe Conkling	1
44	I	OH	T000251	Allen granberry Thurman	1
44	III	OH	S000346	John Sherman	1
44	II	OR	K000074	James kerr Kelly	1
44	III	OR	M000818	John hipple Mitchell	1
44	I	PA	W000084	William andrew Wallace	1
44	III	PA	C000068	Simon Cameron	1
44	I	RI	B001130	Ambrose everett Burnside	1
44	II	RI	A000262	Henry bowen Anthony	1
44	II	SC	R000327	Thomas james Robertson	1
44	III	SC	P000123	John james Patterson	1
44	I	TN	B000039	James edmund Bailey	1
44	I	TN	J000116	Andrew Johnson	1
44	II	TN	C000751	Henry Cooper	1
44	I	TN	K000156	David mckendree Key	1
44	I	TX	M000265	Samuel bell Maxey	1
44	II	TX	H000115	Morgan calvin Hamilton	1
44	I	VA	W000659	Robert enoch Withers	1
44	II	VA	J000191	John warfield Johnston	1
44	I	VT	E000056	George franklin Edmunds	1
44	III	VT	M000969	Justin smith Morrill	1
44	III	WI	H000856	Timothy otis Howe	1
44	I	WI	C000064	Angus Cameron	1
44	I	WV	C000130	Allen taylor Caperton	1
44	I	WV	H000527	Frank Hereford	1
44	I	WV	P000530	Samuel Price	1
44	II	WV	D000103	Henry gassaway Davis	1
45	II	AL	M000954	John tyler Morgan	1
45	III	AL	S000723	George eliphaz Spencer	1
45	II	AR	G000065	Augustus hill Garland	1
45	III	AR	D000441	Stephen wallace Dorsey	1
45	I	CA	B000630	Newton Booth	1
45	III	CA	S000065	Aaron augustus Sargent	1
45	II	CO	T000116	Henry moore Teller	1
45	III	CO	C000271	Jerome bunty Chaffee	1
45	I	CT	E000028	William wallace Eaton	1
45	III	CT	B000166	William henry Barnum	1
45	I	DE	B000253	Thomas francis, sr. Bayard	1
45	II	DE	S000072	Eli Saulsbury	1
45	I	FL	J000214	Charles william Jones	1
45	III	FL	C000701	Simon barclay Conover	1
45	II	GA	H000587	Benjamin harvey Hill	1
45	III	GA	G000313	John brown Gordon	1
45	III	IA	A000160	William boyd Allison	1
45	II	IA	K000242	Samuel jordan Kirkwood	1
45	II	IL	D000097	David Davis	1
45	III	IL	O000048	Richard james Oglesby	1
45	I	IN	M000412	Joseph ewing Mcdonald	1
45	III	IN	M001020	Oliver hazard perry throck Morton	1
45	III	IN	V000116	Daniel wolsey Voorhees	1
45	II	KS	P000389	Preston b. Plumb	1
45	III	KS	I000012	John james Ingalls	1
45	II	KY	B000289	James burnie Beck	1
45	III	KY	M000385	Thomas clay Mccreery	1
45	II	LA	K000069	William pitt Kellogg	1
45	III	LA	E000229	James biddle Eustis	1
45	I	MA	D000148	Henry laurens Dawes	1
45	II	MA	H000654	George frisbie Hoar	1
45	I	MD	W000435	William pinkney Whyte	1
45	III	MD	D000242	George robertson Dennis	1
45	I	ME	H000121	Hannibal Hamlin	1
45	II	ME	B000519	James gillespie Blaine	1
45	I	MI	C000299	Zachariah Chandler	1
45	I	MI	C000379	Isaac peckham Christiancy	1
45	II	MI	F000095	Thomas white Ferry	1
45	I	MN	M000570	Samuel james renwick Mcmillan	1
45	II	MN	W000629	William Windom	1
45	I	MO	C000576	Francis marion Cockrell	1
45	III	MO	A000279	David hartley Armstrong	1
45	III	MO	B000595	Lewis vital Bogy	1
45	III	MO	S000362	James Shields	1
45	I	MS	B000968	Blanche kelso Bruce	1
45	II	MS	L000030	Lucius quintus cincinnatus Lamar	1
45	II	NC	R000062	Matt whitaker Ransom	1
45	III	NC	M000659	Augustus summerfield Merrimon	1
45	I	NE	P000010	Algernon sidney Paddock	1
45	II	NE	S000076	Alvin Saunders	1
45	II	NH	R000411	Edward henry Rollins	1
45	III	NH	W000009	Bainbridge Wadleigh	1
45	I	NJ	R000050	Theodore fitz Randolph	1
45	II	NJ	M000593	John rhoderic Mcpherson	1
45	I	NV	S000292	William Sharon	1
45	III	NV	J000237	John percival Jones	1
45	I	NY	K000133	Francis Kernan	1
45	III	NY	C000681	Roscoe Conkling	1
45	I	OH	T000251	Allen granberry Thurman	1
45	III	OH	M000255	Stanley Matthews	1
45	III	OH	S000346	John Sherman	1
45	II	OR	G000505	La fayette Grover	1
45	III	OR	M000818	John hipple Mitchell	1
45	I	PA	W000084	William andrew Wallace	1
45	III	PA	C000065	James donald Cameron	1
45	III	PA	C000068	Simon Cameron	1
45	I	RI	B001130	Ambrose everett Burnside	1
45	II	RI	A000262	Henry bowen Anthony	1
45	II	SC	B001184	Matthew calbraith Butler	1
45	III	SC	P000123	John james Patterson	1
45	I	TN	B000039	James edmund Bailey	1
45	II	TN	H000243	Isham green Harris	1
45	I	TX	M000265	Samuel bell Maxey	1
45	II	TX	C000601	Richard Coke	1
45	I	VA	W000659	Robert enoch Withers	1
45	II	VA	J000191	John warfield Johnston	1
45	I	VT	E000056	George franklin Edmunds	1
45	III	VT	M000969	Justin smith Morrill	1
45	III	WI	H000856	Timothy otis Howe	1
45	I	WI	C000064	Angus Cameron	1
45	I	WV	H000527	Frank Hereford	1
45	II	WV	D000103	Henry gassaway Davis	1
46	II	AL	M000954	John tyler Morgan	1
46	III	AL	H000822	George smith Houston	1
46	III	AL	P000557	Luke Pryor	1
46	III	AL	P000561	James lawrence Pugh	1
46	II	AR	G000065	Augustus hill Garland	1
46	III	AR	W000057	James david Walker	1
46	I	CA	B000630	Newton Booth	1
46	III	CA	F000020	James thompson Farley	1
46	II	CO	T000116	Henry moore Teller	1
46	III	CO	H000603	Nathaniel peter Hill	1
46	I	CT	E000028	William wallace Eaton	1
46	III	CT	P000382	Orville hitchcock Platt	1
46	I	DE	B000253	Thomas francis, sr. Bayard	1
46	II	DE	S000072	Eli Saulsbury	1
46	I	FL	J000214	Charles william Jones	1
46	III	FL	C000051	Wilkinson Call	1
46	II	GA	H000587	Benjamin harvey Hill	1
46	III	GA	B000936	Joseph emerson Brown	1
46	III	GA	G000313	John brown Gordon	1
46	III	IA	A000160	William boyd Allison	1
46	II	IA	K000242	Samuel jordan Kirkwood	1
46	II	IL	D000097	David Davis	1
46	III	IL	L000403	John alexander Logan	1
46	I	IN	M000412	Joseph ewing Mcdonald	1
46	III	IN	V000116	Daniel wolsey Voorhees	1
46	II	KS	P000389	Preston b. Plumb	1
46	III	KS	I000012	John james Ingalls	1
46	II	KY	B000289	James burnie Beck	1
46	III	KY	W000522	John stuart Williams	1
46	II	LA	K000069	William pitt Kellogg	1
46	III	LA	J000204	Benjamin franklin Jonas	1
46	I	MA	D000148	Henry laurens Dawes	1
46	II	MA	H000654	George frisbie Hoar	1
46	I	MD	W000435	William pinkney Whyte	1
46	III	MD	G000492	James black Groome	1
46	I	ME	H000121	Hannibal Hamlin	1
46	II	ME	B000519	James gillespie Blaine	1
46	I	MI	B000089	Henry porter Baldwin	1
46	I	MI	C000299	Zachariah Chandler	1
46	II	MI	F000095	Thomas white Ferry	1
46	I	MN	M000570	Samuel james renwick Mcmillan	1
46	II	MN	W000629	William Windom	1
46	I	MO	C000576	Francis marion Cockrell	1
46	III	MO	V000091	George graham Vest	1
46	I	MS	B000968	Blanche kelso Bruce	1
46	II	MS	L000030	Lucius quintus cincinnatus Lamar	1
46	II	NC	R000062	Matt whitaker Ransom	1
46	III	NC	V000021	Zebulon baird Vance	1
46	I	NE	P000010	Algernon sidney Paddock	1
46	II	NE	S000076	Alvin Saunders	1
46	II	NH	R000411	Edward henry Rollins	1
46	III	NH	B000331	Charles henry Bell	1
46	III	NH	B000524	Henry william Blair	1
46	I	NJ	R000050	Theodore fitz Randolph	1
46	II	NJ	M000593	John rhoderic Mcpherson	1
46	I	NV	S000292	William Sharon	1
46	III	NV	J000237	John percival Jones	1
46	I	NY	K000133	Francis Kernan	1
46	III	NY	C000681	Roscoe Conkling	1
46	I	OH	T000251	Allen granberry Thurman	1
46	III	OH	P000203	George hunt Pendleton	1
46	II	OR	G000505	La fayette Grover	1
46	III	OR	S000476	James harvey Slater	1
46	I	PA	W000084	William andrew Wallace	1
46	III	PA	C000065	James donald Cameron	1
46	I	RI	B001130	Ambrose everett Burnside	1
46	II	RI	A000262	Henry bowen Anthony	1
46	II	SC	B001184	Matthew calbraith Butler	1
46	III	SC	H000141	Wade Hampton	1
46	I	TN	B000039	James edmund Bailey	1
46	II	TN	H000243	Isham green Harris	1
46	I	TX	M000265	Samuel bell Maxey	1
46	II	TX	C000601	Richard Coke	1
46	I	VA	W000659	Robert enoch Withers	1
46	II	VA	J000191	John warfield Johnston	1
46	I	VT	E000056	George franklin Edmunds	1
46	III	VT	M000969	Justin smith Morrill	1
46	III	WI	C000171	Matthew hale Carpenter	1
46	I	WI	C000064	Angus Cameron	1
46	I	WV	H000527	Frank Hereford	1
46	II	WV	D000103	Henry gassaway Davis	1
47	II	AL	M000954	John tyler Morgan	1
47	III	AL	P000561	James lawrence Pugh	1
47	II	AR	G000065	Augustus hill Garland	1
47	III	AR	W000057	James david Walker	1
47	I	CA	M000740	John franklin Miller	1
47	III	CA	F000020	James thompson Farley	1
47	II	CO	C000352	George miles Chilcott	1
47	II	CO	T000004	Horace austin warner Tabor	1
47	II	CO	T000116	Henry moore Teller	1
47	III	CO	H000603	Nathaniel peter Hill	1
47	I	CT	H000377	Joseph roswell Hawley	1
47	III	CT	P000382	Orville hitchcock Platt	1
47	I	DE	B000253	Thomas francis, sr. Bayard	1
47	II	DE	S000072	Eli Saulsbury	1
47	I	FL	J000214	Charles william Jones	1
47	III	FL	C000051	Wilkinson Call	1
47	II	GA	B000184	Middleton pope Barrow	1
47	II	GA	H000587	Benjamin harvey Hill	1
47	III	GA	B000936	Joseph emerson Brown	1
47	III	IA	A000160	William boyd Allison	1
47	II	IA	K000242	Samuel jordan Kirkwood	1
47	II	IA	M000407	James wilson Mcdill	1
47	II	IL	D000097	David Davis	1
47	III	IL	L000403	John alexander Logan	1
47	I	IN	H000263	Benjamin Harrison	1
47	III	IN	V000116	Daniel wolsey Voorhees	1
47	II	KS	P000389	Preston b. Plumb	1
47	III	KS	I000012	John james Ingalls	1
47	II	KY	B000289	James burnie Beck	1
47	III	KY	W000522	John stuart Williams	1
47	II	LA	K000069	William pitt Kellogg	1
47	III	LA	J000204	Benjamin franklin Jonas	1
47	I	MA	D000148	Henry laurens Dawes	1
47	II	MA	H000654	George frisbie Hoar	1
47	I	MD	G000326	Arthur pue Gorman	1
47	III	MD	G000492	James black Groome	1
47	I	ME	H000029	Eugene Hale	1
47	II	ME	B000519	James gillespie Blaine	1
47	II	ME	F000398	William pierce Frye	1
47	I	MI	C000678	Omar dwight Conger	1
47	II	MI	F000095	Thomas white Ferry	1
47	I	MN	M000570	Samuel james renwick Mcmillan	1
47	II	MN	E000046	Alonzo jay Edgerton	1
47	II	MN	W000629	William Windom	1
47	I	MO	C000576	Francis marion Cockrell	1
47	III	MO	V000091	George graham Vest	1
47	I	MS	G000127	James zachariah George	1
47	II	MS	L000030	Lucius quintus cincinnatus Lamar	1
47	II	NC	R000062	Matt whitaker Ransom	1
47	III	NC	V000021	Zebulon baird Vance	1
47	I	NE	V000067	Charles henry Van wyck	1
47	II	NE	S000076	Alvin Saunders	1
47	II	NH	R000411	Edward henry Rollins	1
47	III	NH	B000524	Henry william Blair	1
47	I	NJ	S000262	William joyce Sewell	1
47	II	NJ	M000593	John rhoderic Mcpherson	1
47	I	NV	F000002	James graham Fair	1
47	III	NV	J000237	John percival Jones	1
47	I	NY	M000760	Warner Miller	1
47	I	NY	P000383	Thomas collier Platt	1
47	III	NY	C000681	Roscoe Conkling	1
47	III	NY	L000092	Elbridge gerry Lapham	1
47	I	OH	S000346	John Sherman	1
47	III	OH	P000203	George hunt Pendleton	1
47	II	OR	G000505	La fayette Grover	1
47	III	OR	S000476	James harvey Slater	1
47	I	PA	M000819	John inscho Mitchell	1
47	III	PA	C000065	James donald Cameron	1
47	I	RI	A000083	Nelson wilmarth Aldrich	1
47	I	RI	B001130	Ambrose everett Burnside	1
47	II	RI	A000262	Henry bowen Anthony	1
47	II	SC	B001184	Matthew calbraith Butler	1
47	III	SC	H000141	Wade Hampton	1
47	I	TN	J000014	Howell edmunds Jackson	1
47	II	TN	H000243	Isham green Harris	1
47	I	TX	M000265	Samuel bell Maxey	1
47	II	TX	C000601	Richard Coke	1
47	I	VA	M000067	William Mahone	1
47	II	VA	J000191	John warfield Johnston	1
47	I	VT	E000056	George franklin Edmunds	1
47	III	VT	M000969	Justin smith Morrill	1
47	I	WI	S000091	Philetus Sawyer	1
47	III	WI	C000064	Angus Cameron	1
47	I	WV	C000062	Johnson newlon Camden	1
47	II	WV	D000103	Henry gassaway Davis	1
48	II	AL	M000954	John tyler Morgan	1
48	III	AL	P000561	James lawrence Pugh	1
48	II	AR	G000065	Augustus hill Garland	1
48	III	AR	W000057	James david Walker	1
48	I	CA	M000740	John franklin Miller	1
48	III	CA	F000020	James thompson Farley	1
48	II	CO	B000686	Thomas mead Bowen	1
48	III	CO	H000603	Nathaniel peter Hill	1
48	I	CT	H000377	Joseph roswell Hawley	1
48	III	CT	P000382	Orville hitchcock Platt	1
48	I	DE	B000253	Thomas francis, sr. Bayard	1
48	II	DE	S000072	Eli Saulsbury	1
48	I	FL	J000214	Charles william Jones	1
48	III	FL	C000051	Wilkinson Call	1
48	II	GA	C000647	Alfred holt Colquitt	1
48	III	GA	B000936	Joseph emerson Brown	1
48	III	IA	A000160	William boyd Allison	1
48	II	IA	W000594	James falconer Wilson	1
48	II	IL	C000973	Shelby moore Cullom	1
48	III	IL	L000403	John alexander Logan	1
48	I	IN	H000263	Benjamin Harrison	1
48	III	IN	V000116	Daniel wolsey Voorhees	1
48	II	KS	P000389	Preston b. Plumb	1
48	III	KS	I000012	John james Ingalls	1
48	II	KY	B000289	James burnie Beck	1
48	III	KY	W000522	John stuart Williams	1
48	II	LA	G000165	Randall lee Gibson	1
48	III	LA	J000204	Benjamin franklin Jonas	1
48	I	MA	D000148	Henry laurens Dawes	1
48	II	MA	H000654	George frisbie Hoar	1
48	I	MD	G000326	Arthur pue Gorman	1
48	III	MD	G000492	James black Groome	1
48	I	ME	H000029	Eugene Hale	1
48	II	ME	F000398	William pierce Frye	1
48	I	MI	C000678	Omar dwight Conger	1
48	II	MI	P000044	Thomas witherell Palmer	1
48	I	MN	M000570	Samuel james renwick Mcmillan	1
48	II	MN	S000003	Dwight may Sabin	1
48	I	MO	C000576	Francis marion Cockrell	1
48	III	MO	V000091	George graham Vest	1
48	I	MS	G000127	James zachariah George	1
48	II	MS	L000030	Lucius quintus cincinnatus Lamar	1
48	II	NC	R000062	Matt whitaker Ransom	1
48	III	NC	V000021	Zebulon baird Vance	1
48	I	NE	V000067	Charles henry Van wyck	1
48	II	NE	M000095	Charles frederick Manderson	1
48	II	NH	P000345	Austin franklin Pike	1
48	III	NH	B000524	Henry william Blair	1
48	I	NJ	S000262	William joyce Sewell	1
48	II	NJ	M000593	John rhoderic Mcpherson	1
48	I	NV	F000002	James graham Fair	1
48	III	NV	J000237	John percival Jones	1
48	I	NY	M000760	Warner Miller	1
48	III	NY	L000092	Elbridge gerry Lapham	1
48	I	OH	S000346	John Sherman	1
48	III	OH	P000203	George hunt Pendleton	1
48	II	OR	D000405	Joseph norton Dolph	1
48	III	OR	S000476	James harvey Slater	1
48	I	PA	M000819	John inscho Mitchell	1
48	III	PA	C000065	James donald Cameron	1
48	I	RI	A000083	Nelson wilmarth Aldrich	1
48	II	RI	A000262	Henry bowen Anthony	1
48	II	RI	C000267	Jonathan Chace	1
48	II	RI	S000319	William paine Sheffield	1
48	II	SC	B001184	Matthew calbraith Butler	1
48	III	SC	H000141	Wade Hampton	1
48	I	TN	J000014	Howell edmunds Jackson	1
48	II	TN	H000243	Isham green Harris	1
48	I	TX	M000265	Samuel bell Maxey	1
48	II	TX	C000601	Richard Coke	1
48	I	VA	M000067	William Mahone	1
48	II	VA	R000241	Harrison holt Riddleberger	1
48	I	VT	E000056	George franklin Edmunds	1
48	III	VT	M000969	Justin smith Morrill	1
48	I	WI	S000091	Philetus Sawyer	1
48	III	WI	C000064	Angus Cameron	1
48	I	WV	C000062	Johnson newlon Camden	1
48	II	WV	K000099	John edward Kenna	1
49	II	AL	M000954	John tyler Morgan	1
49	III	AL	P000561	James lawrence Pugh	1
49	II	AR	B000418	James henderson Berry	1
49	II	AR	G000065	Augustus hill Garland	1
49	III	AR	J000231	James kimbrough Jones	1
49	I	CA	H000428	George Hearst	1
49	I	CA	M000740	John franklin Miller	1
49	I	CA	W000486	Abram pease Williams	1
49	III	CA	S000793	Leland Stanford	1
49	II	CO	B000686	Thomas mead Bowen	1
49	III	CO	T000116	Henry moore Teller	1
49	I	CT	H000377	Joseph roswell Hawley	1
49	III	CT	P000382	Orville hitchcock Platt	1
49	I	DE	B000253	Thomas francis, sr. Bayard	1
49	I	DE	G000396	George Gray	1
49	II	DE	S000072	Eli Saulsbury	1
49	I	FL	J000214	Charles william Jones	1
49	III	FL	C000051	Wilkinson Call	1
49	II	GA	C000647	Alfred holt Colquitt	1
49	III	GA	B000936	Joseph emerson Brown	1
49	III	IA	A000160	William boyd Allison	1
49	II	IA	W000594	James falconer Wilson	1
49	II	IL	C000973	Shelby moore Cullom	1
49	III	IL	F000037	Charles benjamin Farwell	1
49	III	IL	L000403	John alexander Logan	1
49	I	IN	H000263	Benjamin Harrison	1
49	III	IN	V000116	Daniel wolsey Voorhees	1
49	II	KS	P000389	Preston b. Plumb	1
49	III	KS	I000012	John james Ingalls	1
49	II	KY	B000289	James burnie Beck	1
49	III	KY	B000508	Joseph clay stiles Blackburn	1
49	II	LA	G000165	Randall lee Gibson	1
49	III	LA	E000229	James biddle Eustis	1
49	I	MA	D000148	Henry laurens Dawes	1
49	II	MA	H000654	George frisbie Hoar	1
49	I	MD	G000326	Arthur pue Gorman	1
49	III	MD	W000577	Ephraim king Wilson	1
49	I	ME	H000029	Eugene Hale	1
49	II	ME	F000398	William pierce Frye	1
49	I	MI	C000678	Omar dwight Conger	1
49	II	MI	P000044	Thomas witherell Palmer	1
49	I	MN	M000570	Samuel james renwick Mcmillan	1
49	II	MN	S000003	Dwight may Sabin	1
49	I	MO	C000576	Francis marion Cockrell	1
49	III	MO	V000091	George graham Vest	1
49	I	MS	G000127	James zachariah George	1
49	II	MS	L000030	Lucius quintus cincinnatus Lamar	1
49	II	MS	W000111	Edward cary Walthall	1
49	II	NC	R000062	Matt whitaker Ransom	1
49	III	NC	V000021	Zebulon baird Vance	1
49	I	NE	V000067	Charles henry Van wyck	1
49	II	NE	M000095	Charles frederick Manderson	1
49	II	NH	P000345	Austin franklin Pike	1
49	III	NH	B000524	Henry william Blair	1
49	II	NH	C000343	Person colby Cheney	1
49	I	NJ	S000262	William joyce Sewell	1
49	II	NJ	M000593	John rhoderic Mcpherson	1
49	I	NV	F000002	James graham Fair	1
49	III	NV	J000237	John percival Jones	1
49	I	NY	M000760	Warner Miller	1
49	III	NY	E000262	William maxwell Evarts	1
49	I	OH	S000346	John Sherman	1
49	III	OH	P000151	Henry b. Payne	1
49	II	OR	D000405	Joseph norton Dolph	1
49	III	OR	M000818	John hipple Mitchell	1
49	I	PA	M000819	John inscho Mitchell	1
49	III	PA	C000065	James donald Cameron	1
49	I	RI	A000083	Nelson wilmarth Aldrich	1
49	II	RI	C000267	Jonathan Chace	1
49	II	SC	B001184	Matthew calbraith Butler	1
49	III	SC	H000141	Wade Hampton	1
49	I	TN	J000014	Howell edmunds Jackson	1
49	I	TN	W000429	Washington curran Whitthorne	1
49	II	TN	H000243	Isham green Harris	1
49	I	TX	M000265	Samuel bell Maxey	1
49	II	TX	C000601	Richard Coke	1
49	I	VA	M000067	William Mahone	1
49	II	VA	R000241	Harrison holt Riddleberger	1
49	I	VT	E000056	George franklin Edmunds	1
49	III	VT	M000969	Justin smith Morrill	1
